# id\tfrequencyRank\tlevel\tword\ttranslation\thint\tpronunciation\tpartOfSpeech
1	1	BASE	the	определённый артикль	Used before a noun when the listener knows which person or thing is meant.	/ðə; ðiː/	article
7406	22682	ADVANCED	consignment	партия	A collection of goods to be sent, in transit or having been sent.	/kənˈsaɪnmənt/	n
7407	22686	ADVANCED	ramen	рамен; рамэн	Soup noodles of wheat, with various ingredients (Japanese-Chinese style).	/ˈɹɑmən/	n
7408	22692	ADVANCED	dormancy	спячка	The state or characteristic of being dormant; quiet, inactive restfulness.	/ˈdoː.mən.si/	n
7409	22693	ADVANCED	contagion	зараза; инфекция; заразная болезнь	The spread or transmission of such a disease.	/kənˈteɪd͡ʒən/	n
7410	22721	ADVANCED	forestall	предварять; предотвращать; предвосхищать	(transitive) To prevent, delay or hinder something by taking precautionary or anticipatory measures; to avert.	/fɔː(ɹ)ˈstɔːl/	v
7411	22722	ADVANCED	pyridine	пиридин	(organic compound) Any of a class of aromatic heterocyclic compounds containing a ring of five carbon atoms and a nitrogen atom; especially the simplest one, C5H5N.	/ ˈpɪrɪˌdin/	n
7412	22726	ADVANCED	callus	мозоль	A hardened area of the skin (especially on the foot or hand) caused by repeated friction, wear or use.	/ˈkæləs/	n
7413	22739	ADVANCED	constrain	принуждать; ограничивать	(transitive) To force physically, by strong persuasion or pressuring; to compel; to oblige.	/kənˈstɹeɪn/	v
7414	22745	ADVANCED	surety	порука; поручитель	(legal) A promise to pay a sum of money in the event that another person fails to fulfill an obligation.	/ˈʃɔːɹɪti/	n
7415	22747	ADVANCED	superconductivity	сверхпроводимость	(physics) The property of a material whereby it has no resistance to the flow of an electric current.		n
7416	22756	ADVANCED	minelayer	минный заградитель	A ship capable of laying mines.		n
7417	22761	ADVANCED	annealing	отжиг	The heating of solid metal or glass to high temperatures and cooling it slowly so that its particles arrange into a defined lattice to remove residual stress.		n
7418	22767	ADVANCED	tuple	кортеж; ряд; запись; строка	(set theory) A finite sequence of terms.	/ˈtjuːpəl/	n
7419	22769	ADVANCED	indomitable	неукротимый	Incapable of being subdued, overcome, or vanquished.	/ɪnˈdɑmɪtəbl̩/	adj
7420	22775	ADVANCED	dioecious	двудомный	(botany) Having the male and female reproductive organs on separate plants (of the same species) rather than different parts of the same plant.	/daɪ̯ˈiːʃəs/	adj
7421	22776	ADVANCED	pensioner	пенсионер; пенсионерка	(chiefly, UK, Canada) Someone who lives on a pension, especially the retirement or old age pension.	/ˈpɛnʃənə/	n
7422	22781	ADVANCED	immunodeficiency	иммунодефицит	A depletion in the body's natural immune system, or in some component of it.	/ɪˌmjuːnəʊdɪˈfɪʃənsi/	n
7423	22783	ADVANCED	surreptitiously	тайком	In a surreptitious manner; stealthily, furtively, secretly.	/sʌɹəpˈtɪʃəsli/	adv
7424	22784	ADVANCED	codeine	кодеин	(pharmaceutical drug) An addictive alkaloid narcotic derived from opium and used as a hypnotic, analgesic and antitussive; often mixed with aspirin etc.	/ˈkoʊˌdiːn/	n
7425	22786	ADVANCED	religiosity	религиозность	The quality of being religious or pious, especially when zealous.	/ɹɪˌlɪd͡ʒɪˈɑsəti/	n
7426	22791	ADVANCED	malleable	ковкий; пластичный; податливый; восприимчивый	Able to be hammered into thin sheets; capable of being extended or shaped by beating with a hammer, or by the pressure of rollers.	/ˈmæl.iː.ə.bəl/	adj
7427	22797	ADVANCED	creationist	креационист; креационистский	A proponent or supporter of creationism.		n
7428	22805	ADVANCED	apologetics	апологетика	The field of study concerned with the systematic defense of a position, or of religious or occult doctrines.		n
7429	22809	ADVANCED	ethnographer	этнограф	One who practices ethnography.		n
7430	22818	ADVANCED	bisexuality	бисексуальность; двуполость	(of humans or other animals) The state of being sexually attracted to members of either sex.		n
7431	22822	ADVANCED	hieroglyph	иероглиф	An element (individual sign or glyph) of a hieroglyphic writing system.	/ˈhaɪ.ɹəʊˌɡlɪf/	n
7432	22824	ADVANCED	marionette	марионетка	A puppet, usually made of wood, which is animated by the pulling of strings.	/ˌmæɹi.əˈnɛt/	n
7433	22837	ADVANCED	hypersensitivity	гиперчувствительность	Any heightened immune response to an antigen; an allergy; hypersensation.		n
7434	22842	ADVANCED	theistic	теистический	Of or relating to theism.	/θiˈɪstɪk/	adj
7435	22848	ADVANCED	proboscis	хобот; хоботок	(anatomy) An elongated tube from the head or connected to the mouth, of an animal.	/pɹoʊˈbɑs(k)ɪs/	n
7436	22858	ADVANCED	adaptability	адаптивность; приспособляемость	The quality of being adaptable; a quality that renders adaptable.	/ədæptəˈbɪlɪti/	n
7437	22862	ADVANCED	cardamom	кардамон	An herb, native to India (Elettaria cardamomum.	/ˈkɑɹ.də.məm/	n
7438	22863	ADVANCED	southeastward	юго-восточный	In or toward the southeast		adj
7439	22882	ADVANCED	featurette	короткометражный фильм	(film) A relatively short feature film.		n
7440	22891	ADVANCED	dauntless	неустрашимый	Invulnerable to fear or intimidation.	/ˈdɑnt.ləs/	adj
7441	22894	ADVANCED	transpose	перенести; переносить; переставить; переставлять	(transitive) To reverse or change the order of (two or more things); to swap or interchange.	/tɹænsˈpoʊz/	v
7442	22903	ADVANCED	perfusion	опрыскивание	The act of perfusing, the passage of fluid through the circulatory system.	/pəɹˈfjuʒən/	n
7443	22916	ADVANCED	qigong	цигун	(fitness, alternative medicine) A Chinese system of breathing control, physical exercise and meditation. [from 20th c.]	/tʃiˈɡɔŋ/	n
7444	22928	ADVANCED	strident	резкий; пронзительный	Loud; shrill, piercing, high-pitched; rough-sounding.	/ˈstɹaɪ.dənt/	adj
7445	22933	ADVANCED	centipede	сороконожка	Any arthropod of class Chilopoda, which have a segmented body with one pair of legs per segment and from about 20 to 300 legs in total.	/ˈsɛn.tɪ.pid/	n
7446	22944	ADVANCED	plantar	плантарный; подошвенный	(anatomy) Relating to the sole of the foot.	/ˈplæntɚ/	adj
7447	22955	ADVANCED	ethnological	этнологический	Of or pertaining to ethnology.		adj
7448	22959	ADVANCED	biome	биом	Any major regional biological community such as that of forest or desert.	/ˈbaɪ.oʊm/	n
7449	22960	ADVANCED	joule	джоуль	In the International System of Units, the derived unit of energy, work and heat; the work required to exert a force of one newton for a distance of one metre. Equivalent to one wat…	/d͡ʒaʊl/	n
7450	22962	ADVANCED	astrophysicist	астрофизик	One who studies astrophysics.		n
7451	22963	ADVANCED	salve	мазь; бальзам	An ointment, cream, or balm with soothing, healing, or calming effects.	/sæ(l)v/	n
7452	22964	ADVANCED	neoclassicism	неоклассицизм	(art) Any of several movements in the arts, architecture, literature and music that revived forms from earlier centuries.	/ˌni.oʊˈklæ.sɪˌsɪ.zm̩/	n
7453	22969	ADVANCED	usurpation	узурпация	The wrongful seizure of something by force, especially of sovereignty or other authority.	/-zə(ɹ)ˈ-/	n
7454	22971	ADVANCED	depopulation	депопуляция; обезлюдение	The act of depopulating or condition of being depopulated; the destruction or expulsion of inhabitants.	/diˌpɑ.pjəˈleɪ.ʃən/	n
7455	22986	ADVANCED	narthex	притвор; нартекса	(architecture) A western vestibule leading to the nave in some Christian churches.	/ˈnɑɹθɛks/	n
7456	23002	ADVANCED	fingerboard	гриф; клавиатура	(music, lutherie) A flat or roughly flat strip on the neck of a stringed instrument, against which the strings are pressed to shorten the vibrating length and produce notes of high…		n
7457	23005	ADVANCED	incipient	начальный; начинающийся; появляющийся; зарождающийся	In an initial stage; beginning, starting, coming into existence.	/ɪnˈsɪp.i.ənt/	adj
7458	23010	ADVANCED	foundling	найдёныш; подкидыш	An abandoned child, left by its parent(s), often a baby left at a convent or similar safe place.		n
7459	23011	ADVANCED	resistivity	удельное электрическое сопротивление	(electricity) The resistance offered at a particular temperature by an electrical conductor of any given material in a cube of unit length, expressed in ohm-metres (Ωm) in the metr…		n
7460	23025	ADVANCED	introverted	интровертный; интровертированный	(psychology) Of or characteristic of the personality of an introvert: thoughtful, reflective.		adj
7461	23038	ADVANCED	heuristics	эвристика		/hjuˈɹɪstɪks/	n
7462	23073	ADVANCED	hyperinflation	гиперинфляция	(economics) A very high rate of inflation.		n
7463	23076	ADVANCED	peculiarity	особенность	That which is peculiar; a special and distinctive characteristic or habit; particularity.	/pɪˌkjuliˈɛɹɪti/	n
7464	23079	ADVANCED	albumin	альбумин	(protein) Any of a class of monomeric proteins that are soluble in water, and are coagulated by heat; they occur in egg white, milk etc; they function as carrier protein for steroi…	/ælˈbjuː.mən/	n
7465	23083	ADVANCED	fluidity	текучесть	(uncountable) The state of being fluid rather than viscous	/fluˈɪd.ə.ti/	n
7466	23089	ADVANCED	ulnar	локтевой	Of or pertaining to the ulna, or the elbow		adj
7467	23095	ADVANCED	rhythmically	ритмично	In a rhythmical manner.		adv
7468	23102	ADVANCED	tuber	клубень	A fleshy, thickened underground stem of a plant, usually containing stored starch, for example a potato or arrowroot.	/ˈtjuːbə(ɹ)/	n
7469	23111	ADVANCED	polygamous	полигамный; многобрачный	Of, relating to, or practicing polygamy.	/pəˈlɪɡəməs/	adj
7470	23115	ADVANCED	readability	читабельность; пригодность для чтения; чёткость; разборчивость	The property of being capable of being read; legibility.	/ˌɹidəˈbɪləti/	n
7471	23122	ADVANCED	bacteriology	бактериология	(biology, microbiology) The scientific study of bacteria, especially in relation to disease and agriculture.	/bækˌtɪəɹ.ɪˈɒləd͡ʒi/	n
7472	23125	ADVANCED	andesite	андезит	(geology) Any of a class of fine-grained intermediate igneous rock, of volcanic origin, containing mostly plagioclase feldspar.	/ˈæn.dəˌsaɪt/	n
7473	23150	ADVANCED	antipope	антипапа	(Christianity) A person who claims or claimed to be the pope, usually as the result of a disputed election or deposition, but is not considered by the Roman Catholic Church to be t…	/ˈantɪpəʊp/	n
7474	23151	ADVANCED	histidine	гистидин	(amino acid) An essential amino acid C6H9N3O2 found in most animal proteins; essential for tissue growth and repair.		n
7475	23154	ADVANCED	sombre	мрачный; хмурый; пасмурный; тёмный	Dark; gloomy; shadowy, dimly lit.	/ˈsɑmbɚ/	adj
7476	23155	ADVANCED	alkene	алкен	(organic compound) An unsaturated, aliphatic hydrocarbon with one or more carbon–carbon double bonds.	/ælˈkʰin/	n
7477	23173	ADVANCED	inset	вкладка; вкладыш; вклейка; вставка	A smaller thing set into a larger thing, such as a small picture inside a larger one.	/ˈɪnsɛt/	n
7478	23185	ADVANCED	moonstone	лунный камень	(mineral) A translucent gemstone, an orthoclase feldspar, that has a pearly lustre.	/ˈmunˌstoʊn/	n
7479	23189	ADVANCED	truncation	усечение; урезание	(linguistics) The act of truncating or shortening (for example, words are shortened to form blend words or portmanteaus).	/tɹʌŋˈkeɪʃən/	n
7480	23192	ADVANCED	rheumatic	ревматик; ревматический	Resembling or relating to rheumatism.	/ɹuːˈmætɪk/	adj
7481	23197	ADVANCED	anisotropy	анизотропия	The property of being directionally dependent.		n
7482	23204	ADVANCED	concordance	согласие; симфония; конкорданс; согласование	Agreement; accordance; consonance.	/kənˈkɔɹdəns/	n
7483	23207	ADVANCED	stent	стент	A slender tube inserted into a blood vessel, a ureter or the oesophagus in order to provide support and to prevent disease-induced closure.	/stɛnt/	n
7484	23214	ADVANCED	watermark	водяной знак	A translucent design impressed on the surface of paper and visible when the paper is held to the light.	/ˈwɔːtəmɑːk/	n
7485	23240	ADVANCED	impressionistic	неполный; разрозненный; субъективный	Pertaining to or characterized by impressionism.		adj
7486	23242	ADVANCED	gelatinous	студенистый; желатиновый	Jelly-like.	/d͡ʒeˈlæʈ.in.us/	adj
7487	23243	ADVANCED	vignette	виньетка	(printing) A decorative design, originally representing vine branches or tendrils, at the head of a chapter, of a manuscript or printed book, or in a similar position.	/vɪnˈjɛt/	n
7488	23265	ADVANCED	sharpshooter	снайпер; меткий стрелок	A person trained to shoot precisely with a rifle; a marksman.		n
7489	23269	ADVANCED	alanine	аланин	(amino acid, uncountable) A nonessential amino acid 2-aminopropanoic acid found in most animal proteins	/ˈæləniːn/	n
7490	23272	ADVANCED	wrest	вырвать; вырывать	(transitive) To obtain by pulling or violent force.	/ɹɛst/	v
7491	23278	ADVANCED	pommel	навершие; передняя лука	The upper front brow of a saddle.	/ˈpɑ.məl/	n
7492	23279	ADVANCED	casemate	каземат	(military) A bombproof chamber, usually of masonry, in which cannon may be placed, to be fired through embrasures; or one capable of being used as a magazine, or for quartering tro…	/ˈkeɪsmeɪt/	n
7493	23284	ADVANCED	necessitate	обусловливать	(transitive) To make necessary; to behove; to require (something) to be brought about. [from early 17th c.]	/nəˈsɛsəˌteɪt/	v
7494	23292	ADVANCED	antic	шут; паяц; клоун; выходка	(often, in plural) A ludicrous gesture or act; ridiculous behaviour; caper.	/ˈæn.tɪk/	n
7495	23294	ADVANCED	copula	копула; связка; глагол-связка	(linguistics, grammar) A word, usually a verb, used to link the subject of a sentence with a predicate (usually a subject complement or an adverbial), that unites or associates the…	/ˈkɑpjələ/	n
7496	23298	ADVANCED	sympathizer	сочувствующая; сочувствующий; сторонник; сторонница	(often, derogatory) A person who sympathizes (with a political cause, a side in a conflict, etc.); a supporter.		n
7497	23302	ADVANCED	stilt	ходуля; свая; обжа; кулик	Either of two poles with footrests that allow someone to stand or walk above the ground; used mostly by entertainers.	/stɪlt/	n
7498	23306	ADVANCED	painstaking	аккуратный; кропотливый; очень осторожный	Carefully attentive to details; studious; diligent in performing a process or procedure.	/ˈpeɪnzˌteɪkɪŋ/	adj
7499	23317	ADVANCED	miscegenation	смешение; метисация	(chiefly, US) The mixing or blending of race in marriage or breeding, interracial marriage. [from 1863]	/mɪˌsɛd͡ʒ.əˈneɪ.ʃən/	n
7500	23318	ADVANCED	deathmatch	детматч	(video games) A competitive mode found in first-person shooter games in which competitors attempt to assassinate one another.	/ˈdɛθ.mæt͡ʃ/	n
7501	23320	ADVANCED	arthropod	членистоногое	An invertebrate animal of the phylum Arthropoda, characterized by a chitinous exoskeleton and multiple jointed appendages.	/ˈɑːθɹəpɒd/	n
7502	23321	ADVANCED	attestation	аттестация; подтверждение; засвидетельствование	A thing that serves to bear witness, confirm, or authenticate; validation, verification, documentation.	/əʈəsˈʈeʃən/	n
7503	23356	ADVANCED	jihadist	басмач; душман; моджахед	One who participates in a jihad, an Islamic holy war or conflict; a mujahid.		n
7504	23359	ADVANCED	semicircle	полукруг	A half of a circle.		n
7505	23361	ADVANCED	bouillon	бульон		/ˈbuˌjɑn/	n
7506	23372	ADVANCED	lactation	лактация; кормление грудью; грудное вскармливание	The secretion of milk#Noun from the mammary gland of a female mammal.	/lækˈteɪʃən/	n
7507	23377	ADVANCED	catshark	акула-кошка; кошачья акула	Any of the sharks in the family Scyliorhinidae		n
7508	23385	ADVANCED	scape	стебель; черенок; черешок	(botany) A leafless stalk growing directly out of a root, bulb, or subterranean structure.	/ˈskeɪp/	n
7509	23392	ADVANCED	glycoside	гликозид	(organic chemistry, biochemistry) A molecule in which a sugar group (the glycone) is bound to a non-sugar group (the corresponding aglycone) by a nitrogen or oxygen atom. Glycoside…		n
7510	23400	ADVANCED	psychopathology	психопатология	(medicine, pathology) The study of the origin, development, diagnosis and treatment of mental and behavioural disorders.	/ˌsaɪ̯kɒpəˈθɒlədʒɪ/	n
7511	23420	ADVANCED	chloroplast	хлоропласт	(cytology) An organelle, found in the cells of green plants and in photosynthetic algae, where photosynthesis takes place, characterized by a high concentration of chlorophyll and…	/ˈklɔːɹəʊˌplæst/	n
7512	23423	ADVANCED	ascribe	приписать; приписывать	(transitive) To attribute (a cause or characteristic) to someone or something.	/əˈskɹaɪb/	v
7513	23428	ADVANCED	subtract	отнять; вычесть; вычитать; отнимать	(transitive, arithmetic) To remove or reduce; especially to reduce a quantity or number.	/səbˈtɹækt/	v
7514	23433	ADVANCED	campanile	колокольня	A bell tower (especially one that is freestanding), often associated with a church or other public building, especially in Italy.	/-aɪl/	n
7515	23436	ADVANCED	snowboarder	сноубордист; сноубордистка	Someone who snowboards.	/ˈsnoʊˌbɔɹdɚ/	n
7516	23439	ADVANCED	boyar	барин; боярин; барыня; боярыня	(historical) A member of a rank of aristocracy (second only to princes) in Russia, Ukraine, Belarus, Bulgaria, North Macedonia, Serbia and Romania.	/bəʊˈjɑː/	n
7517	23440	ADVANCED	contaminant	контаминант	That which contaminates; an impurity; foreign matter.	/kənˈtamɪnənt/	n
7518	23442	ADVANCED	proximate	смежный; ближайший	Close or closest; adjacent.	/ˈpɹɑk.sə.mət/	adj
7519	23447	ADVANCED	nihilism	нигилизм	(usually, uncountable) The rejection of, or opposition to, religious beliefs, (inherent or objective) moral principles, legal rules, etc., often due to the view that life is meanin…	/ˈnaɪ.(h)ɪ.lɪz.m̩/	n
7520	23453	ADVANCED	adjectival	адъективный; прилагательный; адъективированный	(grammar) Of or relating to or functioning as an adjective.	/ə(ɖ)ˈdʒɛkʈɪvəl/	adj
7521	23455	ADVANCED	magnetosphere	магнитосфера	(physics) The comet-shaped region around Earth or another planet in which charged particles are trapped or deflected. Shaped by the solar wind and the planet's magnetic field.	/mæɡˈni.təˌsfɪr/	n
7522	23460	ADVANCED	granitic	гранитный	Of, pertaining to, or containing granite.		adj
7523	23467	ADVANCED	subroutine	функция; процедура; подпрограмма	(computer science) A section of code, called by the main body of a program, that implements a task.		n
7524	23468	ADVANCED	afterword	послесловие	an epilogue.	/ˈæf.tɚˌwɝd/	n
7525	23479	ADVANCED	infirm	немощный; неустойчивый	Weak or ill, not in good health.	/ɪnˈfɜɹm/	adj
7526	23483	ADVANCED	geomagnetic	геомагнитный	Of or pertaining to geomagnetism.		adj
7527	23487	ADVANCED	harmonize	гармонировать; гармонизировать	(intransitive) To be in harmonious agreement.	/ˈhɑɹmənaɪz/	v
7528	23494	ADVANCED	cytoskeleton	цитоскелет			n
7529	23515	ADVANCED	photojournalism	фотожурналистика	A form of journalism in which a story is told primarily through photographs and other images.	/ˌfoʊ̯.toʊ̯ˈd͡ʒɝn(ə)lɪzəm/	n
7530	23517	ADVANCED	etude	этюд	(music) A short piece of music, designed to give a performer practice in a particular area or skill.	/eɪˈtjuːd/	n
7531	23544	ADVANCED	haphazard	случайный; хаотичный; непостоянный	Random; chaotic; incomplete; not thorough, constant, or consistent.	/(ˌ)hæfˈhæz.ɚd/	adj
7532	23546	ADVANCED	microcontroller	микроконтроллер	(computing, electronics) A microcomputer on a single chip, used to control some device such as an automobile engine or a toy.	/ˈmaɪkɹoʊkənˌtɹoʊlɚ/	n
7533	23553	ADVANCED	psilocybin	псилоцибин	(biochemistry) A hallucinogenic alkaloid, C12H15N2O·H2PO3, present in several species of Central American mushroom and producing effects similar to LSD. The prodrug of psilocin.	/ˌsaɪ-/	n
7534	23554	ADVANCED	protectionism	протекционизм	(politics, economics) A system or policy of protecting the domestic producers of a product from foreign competition by imposing tariffs, quotas, duties or other barriers on importa…	/pɹəˈtɛk.ʃə.nɪ.zəm/	n
7535	23556	ADVANCED	clandestinely	скрытно; исподтишка	In a secret or covert manner.	/klænˈdɛs.tɪn.li/	adv
7536	23559	ADVANCED	cinemascope	синемаскоп	An anamorphic lens series used from 1953-1967 for shooting Twentieth Century Fox widescreen movies		n
7537	23561	ADVANCED	agronomy	агрономия	The science of utilizing plants, animals and soils for food, fuel, feed, and fiber and more. To do this effectively and sustainably, agronomy encompasses work in the areas of plant…	/əˈɡɹɑːnəmi/	n
7538	23569	ADVANCED	bioavailability	биодоступность	(pharmacology, nutrition) The amount of drug or nutrient which reaches the site of physiological activity after administration.		n
7539	23571	ADVANCED	adenine	аденин	(biochemistry, genetics) A base, C5H5N5, found in certain glands and tissues, which pairs with thymine in DNA and uracil in RNA.	/ˈæ.dəˌniːn/	n
7540	23578	ADVANCED	oxidant	окислитель	an oxidizing agent		n
7541	23584	ADVANCED	herbivore	фитофаг; травоядное животное	An organism that feeds chiefly on plants; an animal that feeds on herbage or vegetation as the main part of its diet.	/ˈ(h)ɜːɹbɪvɔːɹ/	n
7542	23588	ADVANCED	dolmen	дольмен	(historical, ;, strictly) A prehistoric megalithic tomb consisting of a capstone supported by two or more upright stones, most having originally been covered with earth or smaller…	/ˈdol.mən/	n
7543	23593	ADVANCED	recapitulation	суммирование	(theology) The symmetry provided by Christ's life to the teachings of the Old Testament; the summation of human experience in Jesus Christ.	/ɹiː.kəˌpɪ.t͡ʃəˈleɪ.ʃ(ə)n/	n
7544	23596	ADVANCED	myelin	миелин	(neuroanatomy) A white, fatty material, composed of lipids and lipoproteins, that surrounds the axons of nerves.	/ˈmaɪəlɪn/	n
7545	23608	ADVANCED	hypertrophy	гипертрофия	(countable, medicine) An increase in the size of an organ or tissue due to the enlargement of its individual cells.	/haɪˈpɜɹ.tɹə.fi/	n
7546	23610	ADVANCED	inundation	потоп; наводнение	The act of inundating; an overflow; a flood; a rising and spreading of water over grounds.		n
7547	23611	ADVANCED	incapacity	неправомочность	Legal disqualification.	/ˌɪnkəˈpæsɪti/	n
7548	23633	ADVANCED	suffragette	суфражетка; суфражистка	(historical) A female supporter, often militant, of women's right to vote in the early 20th century, especially in Great Britain.	/ˌsʌf.ɹəˈd͡ʒɛt/	n
7549	23638	ADVANCED	trope	троп	(art, literature) Something recurring across a genre or type of art or literature; a motif.	/tɹoʊp/	n
7550	23645	ADVANCED	timestamp	метка времени; временная метка	(especially, computing) A variable containing the date and time at which an event occurred, often included in a log to track the sequence of events.	/ˈtaɪmˌstæmp/	n
7551	23648	ADVANCED	serviceman	военный; военнослужащий	A man who serves in the armed forces.		n
7552	23656	ADVANCED	revisionism	ревизионизм	(historiography) The advocacy of a revision of some accepted theory, doctrine or a view of historical events.	/ɹɪˈvɪʒəˌnɪzəm/	n
7553	23664	ADVANCED	tilapia	тилапии; тиляпии	Any of various edible fish, formerly species of the genus Tilapia, but now placed in other cichlid genera (such as Oreochromis), native to Africa and the Middle East but cultivated…	/təˈlɑːpiə/	n
7554	23674	ADVANCED	repudiation	отказ	The act of refusing to accept; the act of repudiating.	/rəˌpjudiˈeɪʃən/	n
7555	23675	ADVANCED	galactose	галактоза	(carbohydrate) A monosaccharide found, along with lactose, in dairy products, and is synthesized by the body where it is found associated with glycolipids and glycoproteins.	/ɡəˈlaktəʊs/	n
7556	23687	ADVANCED	resection	резекция	(medicine) The surgical removal of part or all of a tissue, organ, tumor, or body part.		n
7557	23712	ADVANCED	metrology	метрология; система мер и весов	(uncountable) The science of weights and measures or of measurement.	/mɛtˈɹɒl.ə.d͡ʒɪ/	n
7558	23715	ADVANCED	libertarianism	либертаризм; либертарианство	(economics, philosophy, politics) A political philosophy maintaining that all persons are the absolute owners of their own lives, and should be free to do whatever they wish with t…	/lɪbəˈtɛːɹɪənɪz(ə)m/	n
7559	23717	ADVANCED	indole	индол	(organic compound) An organic compound, C8H7N, found in coal tar, and produced in the gut by the bacterial decomposition of tryptophan; it is an aromatic bicyclic heterocycle havin…	/ˈɪndoʊl/	n
7560	23719	ADVANCED	abstention	воздержание; воздержанность	(obsolete) The act of restraining oneself. [Attested from the early 16th century until the med 17th century.]	/æbˈstɛn.t͡ʃn̩/	n
7561	23727	ADVANCED	chrysanthemum	хризантема	Any of many flowering perennial plants, of the genus Chrysanthemum, native to China, that have showy radiate heads.	/kɹəˈsænθəmʌm/	n
7562	23729	ADVANCED	frenetic	бешеный; безумный; вне себя; неистовый	Frenzied and frantic, harried; having extreme enthusiasm or energy.	/fɹəˈnɛt.ɪk/	adj
7563	23732	ADVANCED	physiotherapist	физиотерапевт	(British, Commonwealth, Irish) A therapist who treats physical injury or dysfunction, usually with exercise.		n
7564	23733	ADVANCED	transceiver	трансивер; приёмопередатчик	A combined radio transmitter and receiver.	/tɹænˈsi.vɚ/	n
7565	23737	ADVANCED	marginalization	маргинализация	The act of marginalizing.	/ˌmɑː(ɹ)dʒɪnəlaɪˈzeɪʃən/	n
7566	23738	ADVANCED	lengthen	удлинить; удлинять	(transitive) To make longer, to extend the length of.	/ˈlɛŋ(k)θən/	v
7567	23741	ADVANCED	pageantry	пышность; помпезность	A pageant; a colourful show or display, as in a pageant.	/ˈpæd͡ʒəntɹi/	n
7568	23743	ADVANCED	striated	полосатый	Having parallel lines or grooves on the surface.	/stɹaɪˈeɪtɪd/	adj
7569	23751	ADVANCED	copywriter	копирайтер	(marketing, advertising) A person who writes advertising copy (the text used in advertisements).	/ˈkɑːpiˌɹaɪtɚ/	n
7570	23756	ADVANCED	coalesce	объединяться; сливаться	(of separate elements) To join into a single mass or whole.	/ˌkoʊ.əˈlɛs/	v
7571	23763	ADVANCED	drosera	росянка	Any of several carnivorous, flowering plants of the genus Drosera.		n
7572	23764	ADVANCED	ripen	спеть; зреть; поспеть; созреть	(transitive) To cause (something) to mature; to make ripe	/ˈɹaɪpən/	v
7573	23771	ADVANCED	wrasse	губан	Any one of numerous edible, marine, spiny-finned fishes of the family Labridae, of which several species are found in the Mediterranean and on the Atlantic coast of Europe. Many of…	/ɹæs/	n
7574	23772	ADVANCED	educationalist	педагог-теоретик	a specialist in the theory of education.		n
7575	23782	ADVANCED	spaceport	космодром; космопорт	A site for launching spacecraft.	/ˈspeɪs.pɔːt/	n
7576	23788	ADVANCED	configurable	конфигурируемый	Capable of being configured; customisable; permitting rearrangement or adjustment.	/kənˈfɪ.ɡə.ɹə.bəl/	adj
7577	23798	ADVANCED	tumulus	курган	(archaeology) A mound of earth, especially one placed over a prehistoric tomb; a barrow.	/ˈtjuːmjələs/	n
7578	23801	ADVANCED	idiomatic	идиоматический; идиоматичный	Pertaining or conforming to idiom, the natural mode of expression of a language.	/ˌəd.iː.əˈmɛt.ək/	adj
7579	23812	ADVANCED	abalone	абалон; галиотис; морское ушко	(North America, Australia, Hong Kong, Singapore) An edible univalve mollusc of the genus Haliotis, having a shell lined with mother-of-pearl. [mid 19th c.]	/æb.əˈloʊ.ni/	n
7580	23815	ADVANCED	bandura	бандура	A Ukrainian plucked stringed instrument with a tear-shaped body, like an asymmetrical lute or a vertical zither, which is played with both hands while held upright on the lap.	/bænˈduɹə/	n
7581	23820	ADVANCED	quadrature	квадратура	(astronomy) A situation in which the directions of two celestial bodies (or a celestial body and the Sun) form a right angle from the perspective of the observer.	/ˈkwɑd.ɹə.t͡ʃɚ/	n
7582	23821	ADVANCED	contravention	нарушение	The act of contravening (a rule, regulation, law, or order) or of not fulfilling (an obligation, promise, or agreement).		n
7583	23823	ADVANCED	rectification	исправление	The action or process of rectifying.	/ˌɹɛktɪfɪˈkeɪʃən/	n
7584	23832	ADVANCED	ordain	рукополагать; рукоположить	(religion) To admit into the ministry, for example as a priest, bishop, minister or Buddhist monk, or to authorize as a rabbi.	/ɔɹˈdeɪn/	v
7585	23847	ADVANCED	ammonite	аммонит	(paleontology) Any of an extinct group of cephalopods of the subclass Ammonoidea; a fossil shell of such an animal.	/ˈæ.məˌnaɪt/	n
7586	23856	ADVANCED	profusion	изобилие; щедрость; расточительность	abundance; the state of being profuse; a cornucopia	/pɹoʊˈfjuʒən/	n
7587	23860	ADVANCED	anhydride	ангидрид	(chemistry) Any compound formally derived from another (or from others) by the loss of a water molecule, especially acid anhydrides.		n
7588	23862	ADVANCED	mossy	мшистый; замшелый; обомшелый	Covered in or overgrown with moss.	/ˈmɑsi/	adj
7589	23863	ADVANCED	periodicity	периодичность	The quality of being periodic; tendency to recur at regular intervals.		n
7590	23866	ADVANCED	mahjong	мадзян; мацзян; маджонг	A game (originally Chinese) for four players, using a collection of tiles divided into five or six suits.	/mɑˈd͡ʒɑŋ/	n
7591	23868	ADVANCED	sarin	зарин	(toxicology, military) The nerve gas O-isopropyl methylphosphonofluoridate, used as a chemical weapon.	/ˈsɑːɹən/	n
7592	23869	ADVANCED	moult	линька; линять	The skin or feathers cast off during the process of moulting.	/moʊlt/	n
7593	23884	ADVANCED	eroticism	эротика; эротизм	the state of being erotic, or of being sexually aroused		n
7594	23886	ADVANCED	mamba	мамба	Any of various venomous snakes of the genus Dendroaspis, native to Africa, that live in trees.	/ˈmæmbə/	n
